id_film;url;type_film;multilingues;nationalite;titre;genre;duree;reprise;couleur;note_presse;note_spectateurs;age_acteur;date
208800;http://www.allocine.fr/film/fichefilm_gen_cfilm=208800.html;Long-métrage;FALSE;français;La Réverbération;Documentaire;85;FALSE;Couleur;;;41,05145448;25/07/2012
208812;http://www.allocine.fr/film/fichefilm_gen_cfilm=208812.html;Long-métrage;FALSE;français;La Braconne;Comédie dramatique;82;FALSE;Couleur;3,6;3;67;02/04/2014
208823;http://www.allocine.fr/film/fichefilm_gen_cfilm=208823.html;Long-métrage;FALSE;norvégien;Red Heart;Drame;78;FALSE;Couleur;2;3;41,05145448;21/11/2012
208828;http://www.allocine.fr/film/fichefilm_gen_cfilm=208828.html;Long-métrage;TRUE;norvégien;Ploddy - La voiture électrique mène l'enquête;Animation;74;FALSE;Couleur;2,6;2,6;41,05145448;12/06/2013
208841;http://www.allocine.fr/film/fichefilm_gen_cfilm=208841.html;Long-métrage;FALSE;français;Être là;Documentaire;97;FALSE;N&B;3,6;3,1;41,05145448;07/11/2012
208939;http://www.allocine.fr/film/fichefilm_gen_cfilm=208939.html;Long-métrage;FALSE;français;Jimmy P.;Drame;122;FALSE;Couleur;3,5;3,5;46;11/09/2013
208998;http://www.allocine.fr/film/fichefilm_gen_cfilm=208998.html;Long-métrage;FALSE;français;Inavouables;Drame;95;FALSE;Couleur;1,3;3,3;41,05145448;26/06/2013
209002;http://www.allocine.fr/film/fichefilm_gen_cfilm=209002.html;Long-métrage;FALSE;français;Sorgoï Prakov, my european dream;Epouvante-horreur;92;FALSE;Couleur;;3,9;27;02/10/2013
209053;http://www.allocine.fr/film/fichefilm_gen_cfilm=209053.html;Long-métrage;TRUE;français;Vers où Israël ?;Documentaire;123;FALSE;Couleur;;;41,05145448;12/12/2012
209059;http://www.allocine.fr/film/fichefilm_gen_cfilm=209059.html;Long-métrage;FALSE;français;Habana Muda;Divers;61;FALSE;Couleur;;3,1;41,05145448;20/02/2013
209117;http://www.allocine.fr/film/fichefilm_gen_cfilm=209117.html;Long-métrage;FALSE;français;Tip Top;Comédie;106;FALSE;Couleur;3,1;1,2;60;11/09/2013
209130;http://www.allocine.fr/film/fichefilm_gen_cfilm=209130.html;Long-métrage;FALSE;français;Chez nous c'est trois !;Comédie;88;FALSE;Couleur;2,8;2,4;48;17/07/2013
209260;http://www.allocine.fr/film/fichefilm_gen_cfilm=209260.html;Long-métrage;FALSE;allemand;Un prof pas comme les autres;Comédie;118;FALSE;Couleur;2,4;3,7;32;12/11/2014
209297;http://www.allocine.fr/film/fichefilm_gen_cfilm=209297.html;Long-métrage;FALSE;français;De toutes nos forces;Comédie dramatique;89;FALSE;Couleur;3,2;4,1;56;26/03/2014
209312;http://www.allocine.fr/film/fichefilm_gen_cfilm=209312.html;Long-métrage;FALSE;français;Prêt à tout;Comédie;99;FALSE;Couleur;2,2;2,8;32;22/01/2014
209338;http://www.allocine.fr/film/fichefilm_gen_cfilm=209338.html;Long-métrage;FALSE;britannique;Nature;Documentaire;87;FALSE;Couleur;3;3,6;41,05145448;24/12/2014
209348;http://www.allocine.fr/film/fichefilm_gen_cfilm=209348.html;Long-métrage;FALSE;français;Il était une forêt;Documentaire;78;FALSE;Couleur;3,4;3,7;41,05145448;13/11/2013
209437;http://www.allocine.fr/film/fichefilm_gen_cfilm=209437.html;Long-métrage;FALSE;allemand;Oh Boy;Comédie;95;FALSE;N&B;3,2;3,7;31;05/06/2013
209455;http://www.allocine.fr/film/fichefilm_gen_cfilm=209455.html;Long-métrage;FALSE;français;Terre battue;Comédie dramatique;95;FALSE;Couleur;3,1;3,2;51;17/12/2014
209487;http://www.allocine.fr/film/fichefilm_gen_cfilm=209487.html;Long-métrage;FALSE;français;Camping 3;Comédie;105;FALSE;Couleur;2,5;2,2;52;29/06/2016
209525;http://www.allocine.fr/film/fichefilm_gen_cfilm=209525.html;Long-métrage;FALSE;français;Jeune & Jolie;Drame;94;FALSE;Couleur;3,7;3,2;22;21/08/2013
209602;http://www.allocine.fr/film/fichefilm_gen_cfilm=209602.html;Long-métrage;FALSE;français;Tempête sous un crâne;Documentaire;78;FALSE;Couleur;3,5;3,5;41,05145448;24/10/2012
209608;http://www.allocine.fr/film/fichefilm_gen_cfilm=209608.html;Long-métrage;FALSE;français;La Vie domestique;Drame;93;FALSE;Couleur;3,5;2,3;49;02/10/2013
209664;http://www.allocine.fr/film/fichefilm_gen_cfilm=209664.html;Long-métrage;TRUE;français;Amour & turbulences;Romance;96;FALSE;Couleur;2,8;3,3;33;03/04/2013
209672;http://www.allocine.fr/film/fichefilm_gen_cfilm=209672.html;Long-métrage;FALSE;français;La Vraie vie des profs;Comédie;100;FALSE;Couleur;2,4;2,2;25;20/02/2013
209675;http://www.allocine.fr/film/fichefilm_gen_cfilm=209675.html;Long-métrage;FALSE;français;A Coup Sûr;Comédie;91;FALSE;Couleur;1,8;2,1;31;15/01/2014
209718;http://www.allocine.fr/film/fichefilm_gen_cfilm=209718.html;Long-métrage;FALSE;français;La Pièce manquante;Drame;85;FALSE;Couleur;3,3;3,6;48;19/03/2014
209726;http://www.allocine.fr/film/fichefilm_gen_cfilm=209726.html;Long-métrage;FALSE;français;Un Prince (presque) charmant;Comédie;88;FALSE;Couleur;2,5;2,5;48;09/01/2013
209732;http://www.allocine.fr/film/fichefilm_gen_cfilm=209732.html;Long-métrage;FALSE;français;20 ans d'écart;Comédie;96;FALSE;Couleur;3,6;3,8;35;06/03/2013
209735;http://www.allocine.fr/film/fichefilm_gen_cfilm=209735.html;Long-métrage;TRUE;français;Les Invincibles;Comédie;99;FALSE;Couleur et N&B;2,1;2,3;64;18/09/2013
209739;http://www.allocine.fr/film/fichefilm_gen_cfilm=209739.html;Long-métrage;FALSE;français;L'Histoire d'une mère;Drame;83;FALSE;Couleur;2,4;2,9;25;15/02/2017
209768;http://www.allocine.fr/film/fichefilm_gen_cfilm=209768.html;Long-métrage;FALSE;français;Angélique;Historique;113;FALSE;Couleur;2,1;2,5;24;18/12/2013
209796;http://www.allocine.fr/film/fichefilm_gen_cfilm=209796.html;Long-métrage;TRUE;français;Mariage à Mendoza;Comédie dramatique;94;FALSE;Couleur;2,8;3,3;32;23/01/2013
209797;http://www.allocine.fr/film/fichefilm_gen_cfilm=209797.html;Long-métrage;FALSE;français;Rosenn;Drame;100;FALSE;Couleur;;;27;22/06/2016
209821;http://www.allocine.fr/film/fichefilm_gen_cfilm=209821.html;Long-métrage;FALSE;belge;Dead Man Talking;Comédie dramatique;101;FALSE;Couleur;2,6;3,9;25;27/03/2013
209859;http://www.allocine.fr/film/fichefilm_gen_cfilm=209859.html;Long-métrage;FALSE;français;11.6;Thriller;102;FALSE;Couleur;3,1;2,6;57;03/04/2013
209896;http://www.allocine.fr/film/fichefilm_gen_cfilm=209896.html;Long-métrage;FALSE;français;Free Angela;Documentaire;97;FALSE;Couleur;3,1;3,8;41,05145448;03/04/2013
209900;http://www.allocine.fr/film/fichefilm_gen_cfilm=209900.html;Long-métrage;TRUE;suisse;Des Abeilles et des Hommes;Documentaire;91;FALSE;Couleur;3,9;3,9;41,05145448;20/02/2013
209950;http://www.allocine.fr/film/fichefilm_gen_cfilm=209950.html;Long-métrage;FALSE;français;La Cause et l'Usage;Documentaire;62;FALSE;Couleur;3,1;3,3;41,05145448;05/09/2012
209960;http://www.allocine.fr/film/fichefilm_gen_cfilm=209960.html;Long-métrage;TRUE;allemand;D'une vie à l'autre;Drame;97;FALSE;Couleur;3,1;3,8;36;07/05/2014
209977;http://www.allocine.fr/film/fichefilm_gen_cfilm=209977.html;Long-métrage;FALSE;français;La Fille de nulle part;Drame;91;FALSE;Couleur;3,8;2,5;28;06/02/2013
209978;http://www.allocine.fr/film/fichefilm_gen_cfilm=209978.html;Long-métrage;FALSE;français;La Dernière fois que j'ai vu Macao;Thriller;85;FALSE;Couleur;3,5;2,6;41,05145448;29/05/2013
209983;http://www.allocine.fr/film/fichefilm_gen_cfilm=209983.html;Long-métrage;TRUE;autrichien;L'éclat du jour;Drame;91;FALSE;Couleur;3,7;2,9;40;12/02/2014
209992;http://www.allocine.fr/film/fichefilm_gen_cfilm=209992.html;Long-métrage;FALSE;français;Leviathan;Documentaire;87;FALSE;Couleur;3,6;3,2;41,05145448;28/08/2013
210007;http://www.allocine.fr/film/fichefilm_gen_cfilm=210007.html;Long-métrage;FALSE;français;10, 11, 12... Pougne le hérisson;Animation;48;FALSE;Couleur;3,8;3;41,05145448;24/10/2012
210032;http://www.allocine.fr/film/fichefilm_gen_cfilm=210032.html;Long-métrage;FALSE;français;Elle s'en va;Comédie dramatique;113;FALSE;Couleur;4;2,8;69;18/09/2013
210106;http://www.allocine.fr/film/fichefilm_gen_cfilm=210106.html;Long-métrage;TRUE;français;Tango libre;Drame;101;FALSE;Couleur;2,6;3,1;39;28/11/2012
210112;http://www.allocine.fr/film/fichefilm_gen_cfilm=210112.html;Long-métrage;FALSE;français;Sur Le Chemin De L'école;Documentaire;77;FALSE;Couleur;3,8;4,1;41,05145448;25/09/2013
210211;http://www.allocine.fr/film/fichefilm_gen_cfilm=210211.html;Long-métrage;FALSE;français;Les Profs;Comédie;88;FALSE;Couleur;2,2;2,7;60;17/04/2013
210219;http://www.allocine.fr/film/fichefilm_gen_cfilm=210219.html;Long-métrage;FALSE;français;Pays rêvé;Documentaire;85;FALSE;Couleur;3,6;3,2;41,05145448;31/10/2012
210229;http://www.allocine.fr/film/fichefilm_gen_cfilm=210229.html;Long-métrage;FALSE;irlandais;Et (beaucoup) plus si affinités;Comédie;98;FALSE;Couleur;3;3,5;25;29/10/2014
210255;http://www.allocine.fr/film/fichefilm_gen_cfilm=210255.html;Long-métrage;TRUE;français;Swim Little Fish Swim;Comédie dramatique;100;FALSE;Couleur;3,5;3,4;25;04/06/2014
210272;http://www.allocine.fr/film/fichefilm_gen_cfilm=210272.html;Long-métrage;FALSE;turc;Araf, Quelque part entre deux;Drame;120;FALSE;Couleur;3;3,3;41,05145448;02/07/2014
210275;http://www.allocine.fr/film/fichefilm_gen_cfilm=210275.html;Long-métrage;FALSE;français;Un beau dimanche;Drame;95;FALSE;Couleur;3,6;2,8;32;05/02/2014
210282;http://www.allocine.fr/film/fichefilm_gen_cfilm=210282.html;Long-métrage;TRUE;français;Paris à tout prix;Comédie;95;FALSE;Couleur;2,8;3,3;29;17/07/2013
210302;http://www.allocine.fr/film/fichefilm_gen_cfilm=210302.html;Long-métrage;FALSE;français;Traviata et nous;Documentaire;112;FALSE;Couleur;3,6;3,8;41,05145448;24/10/2012
210307;http://www.allocine.fr/film/fichefilm_gen_cfilm=210307.html;Long-métrage;FALSE;français;De l'usage du sex toy en temps de crise;Drame;95;FALSE;Couleur et N&B;3,2;3,2;25;22/05/2013
210309;http://www.allocine.fr/film/fichefilm_gen_cfilm=210309.html;Long-métrage;FALSE;français;La fleur de l'âge;Comédie;83;FALSE;Couleur;2;2,7;68;01/05/2013
210458;http://www.allocine.fr/film/fichefilm_gen_cfilm=210458.html;Long-métrage;FALSE;français;Foresti Party Bercy;Comédie;90;FALSE;Couleur;;2,7;38;23/09/2012
210537;http://www.allocine.fr/film/fichefilm_gen_cfilm=210537.html;Long-métrage;FALSE;turc;Gelmeyen Bahar;Drame;140;FALSE;Couleur;;3;41,05145448;07/03/2013
210580;http://www.allocine.fr/film/fichefilm_gen_cfilm=210580.html;Long-métrage;FALSE;roumain;Un mois en Thaïlande;Comédie;85;FALSE;Couleur;3,2;2,6;41,05145448;26/06/2013
210583;http://www.allocine.fr/film/fichefilm_gen_cfilm=210583.html;Long-métrage;FALSE;suédois;Eat Sleep Die;Drame;108;FALSE;Couleur;3,7;3;41,05145448;19/06/2013
210590;http://www.allocine.fr/film/fichefilm_gen_cfilm=210590.html;Long-métrage;FALSE;italien;Une Journée à Rome;Drame;90;FALSE;Couleur;2,8;2,9;41,05145448;17/07/2013
210591;http://www.allocine.fr/film/fichefilm_gen_cfilm=210591.html;Long-métrage;TRUE;belge;La Cinquième Saison;Drame;93;FALSE;Couleur;3,9;2,7;25;24/07/2013
210602;http://www.allocine.fr/film/fichefilm_gen_cfilm=210602.html;Long-métrage;FALSE;français;Lullaby to My Father;Documentaire;90;FALSE;Couleur;;;41,05145448;16/01/2013
210608;http://www.allocine.fr/film/fichefilm_gen_cfilm=210608.html;Long-métrage;TRUE;français;L'Attentat;Drame;102;FALSE;Couleur;3,8;3,8;32;29/05/2013
210618;http://www.allocine.fr/film/fichefilm_gen_cfilm=210618.html;Long-métrage;TRUE;français;El Impenetrable;Documentaire;95;FALSE;Couleur;3,3;3,1;41,05145448;26/03/2014
210625;http://www.allocine.fr/film/fichefilm_gen_cfilm=210625.html;Long-métrage;FALSE;français;Leones;Fantastique;82;FALSE;Couleur;2,6;2,5;41,05145448;07/08/2013
210626;http://www.allocine.fr/film/fichefilm_gen_cfilm=210626.html;Long-métrage;TRUE;danois;Hijacking;Drame;103;FALSE;Couleur;3,8;3,9;31;10/07/2013
210635;http://www.allocine.fr/film/fichefilm_gen_cfilm=210635.html;Long-métrage;FALSE;français;Les Trois soeurs du Yunnan;Documentaire;153;FALSE;Couleur;4,1;3,7;41,05145448;16/04/2014
210638;http://www.allocine.fr/film/fichefilm_gen_cfilm=210638.html;Long-métrage;FALSE;italien;L'Intervallo;Policier;90;FALSE;Couleur;3,6;3,1;41,05145448;01/05/2013
210678;http://www.allocine.fr/film/fichefilm_gen_cfilm=210678.html;Long-métrage;FALSE;allemand;Ne m'oublie pas;Documentaire;88;FALSE;Couleur et N&B;3,4;3,6;41,05145448;25/09/2013
210774;http://www.allocine.fr/film/fichefilm_gen_cfilm=210774.html;Long-métrage;FALSE;britannique;L'Assassin du Tsar;Drame;98;TRUE;Couleur;;3;69;02/11/2012
210800;http://www.allocine.fr/film/fichefilm_gen_cfilm=210800.html;Long-métrage;FALSE;français;Orléans;Drame;58;FALSE;Couleur;3,7;2,9;25;01/05/2013
210804;http://www.allocine.fr/film/fichefilm_gen_cfilm=210804.html;Long-métrage;FALSE;italien;La Grande Bellezza;Comédie;141;FALSE;Couleur;3,4;4,1;54;22/05/2013
211079;http://www.allocine.fr/film/fichefilm_gen_cfilm=211079.html;Long-métrage;FALSE;français;Le Casse des casses;Comédie;78;FALSE;Couleur;2;4,2;25;05/02/2014
211156;http://www.allocine.fr/film/fichefilm_gen_cfilm=211156.html;Long-métrage;FALSE;français;L'Apprenti Père Noël et le flocon magique;Animation;79;FALSE;Couleur;3;3,5;41,05145448;20/11/2013
211157;http://www.allocine.fr/film/fichefilm_gen_cfilm=211157.html;Long-métrage;FALSE;français;Macadam Baby;Comédie;95;FALSE;Couleur;3,1;3,3;25;12/02/2014
211246;http://www.allocine.fr/film/fichefilm_gen_cfilm=211246.html;Long-métrage;TRUE;français;Khaos, les visages humains de la crise grecque;Documentaire;95;FALSE;Couleur et N&B;3,6;2,6;41,05145448;10/10/2012
211663;http://www.allocine.fr/film/fichefilm_gen_cfilm=211663.html;Long-métrage;FALSE;français;Les Fils du Vent;Documentaire;96;FALSE;Couleur;3,3;4,1;41,05145448;10/10/2012
211766;http://www.allocine.fr/film/fichefilm_gen_cfilm=211766.html;Long-métrage;TRUE;français;Tous Cobayes?;Documentaire;115;FALSE;Couleur;2,5;4;41,05145448;26/09/2012
211814;http://www.allocine.fr/film/fichefilm_gen_cfilm=211814.html;Long-métrage;FALSE;grec;Catastroika;Documentaire;87;FALSE;Couleur;;2,9;41,05145448;29/09/2012
211816;http://www.allocine.fr/film/fichefilm_gen_cfilm=211816.html;Long-métrage;FALSE;britannique;FatBoySlim (Chenelière Events);Concert;120;FALSE;Couleur;;;41,05145448;31/08/2012
211881;http://www.allocine.fr/film/fichefilm_gen_cfilm=211881.html;Long-métrage;FALSE;italien;Good as You;Comédie;95;FALSE;Couleur;2,5;2,6;38;26/06/2013
212004;http://www.allocine.fr/film/fichefilm_gen_cfilm=212004.html;Long-métrage;TRUE;français;Les Beaux Jours;Romance;95;FALSE;Couleur;3,8;3,4;64;19/06/2013
212119;http://www.allocine.fr/film/fichefilm_gen_cfilm=212119.html;Long-métrage;FALSE;français;Les Salauds;Drame;101;FALSE;Couleur;2,9;1,7;54;07/08/2013
212120;http://www.allocine.fr/film/fichefilm_gen_cfilm=212120.html;Long-métrage;FALSE;français;Supercondriaque;Comédie;108;FALSE;Couleur;2,4;2,9;41;26/02/2014
212192;http://www.allocine.fr/film/fichefilm_gen_cfilm=212192.html;Long-métrage;FALSE;espagnol;Les Amants passagers;Comédie;91;FALSE;Couleur;3;2,5;46;27/03/2013
212255;http://www.allocine.fr/film/fichefilm_gen_cfilm=212255.html;Long-métrage;TRUE;britannique;Frank;Comédie;91;FALSE;Couleur;2,7;3,4;37;04/02/2015
212305;http://www.allocine.fr/film/fichefilm_gen_cfilm=212305.html;Long-métrage;FALSE;britannique;The Rise;Drame;106;FALSE;Couleur;;3,6;24;03/10/2013
212386;http://www.allocine.fr/film/fichefilm_gen_cfilm=212386.html;Long-métrage;FALSE;français;Mea Culpa;Thriller;91;FALSE;Couleur;2,8;3,4;54;05/02/2014
212434;http://www.allocine.fr/film/fichefilm_gen_cfilm=212434.html;Long-métrage;FALSE;français;L'inconnu du lac;Drame;97;FALSE;Couleur;4,2;3,1;35;12/06/2013
212535;http://www.allocine.fr/film/fichefilm_gen_cfilm=212535.html;Long-métrage;FALSE;français;Kinshasa Superband;Documentaire;98;FALSE;Couleur;;;41,05145448;26/12/2012
212539;http://www.allocine.fr/film/fichefilm_gen_cfilm=212539.html;Long-métrage;TRUE;belge;Kinshasa Kids;Drame;85;FALSE;Couleur;3,5;3,8;41,05145448;03/04/2013
212603;http://www.allocine.fr/film/fichefilm_gen_cfilm=212603.html;Long-métrage;FALSE;français;Profession Journaliste;Documentaire;70;FALSE;Couleur;2,3;3,2;41,05145448;31/10/2012
212661;http://www.allocine.fr/film/fichefilm_gen_cfilm=212661.html;Long-métrage;FALSE;norvégien;Le Secret de l'étoile du nord;Famille;82;FALSE;Couleur;2,5;2,6;41,05145448;11/12/2013
212674;http://www.allocine.fr/film/fichefilm_gen_cfilm=212674.html;Long-métrage;FALSE;français;La Liste de mes envies;Comédie dramatique;98;FALSE;Couleur;2;2,5;46;28/05/2014
212689;http://www.allocine.fr/film/fichefilm_gen_cfilm=212689.html;Long-métrage;FALSE;britannique;Queen and Country;Drame;115;FALSE;Couleur;3,6;3,2;24;07/01/2015
212707;http://www.allocine.fr/film/fichefilm_gen_cfilm=212707.html;Long-métrage;FALSE;espagnol;Les Sorcières de Zugarramurdi;Comédie;114;FALSE;Couleur;2,9;2,9;36;08/01/2014
212729;http://www.allocine.fr/film/fichefilm_gen_cfilm=212729.html;Long-métrage;FALSE;français;Joséphine;Comédie;88;FALSE;Couleur;3,2;3,1;30;19/06/2013
212752;http://www.allocine.fr/film/fichefilm_gen_cfilm=212752.html;Long-métrage;FALSE;français;Avant l'hiver;Drame;102;FALSE;Couleur;3,2;2,5;63;27/11/2013
212754;http://www.allocine.fr/film/fichefilm_gen_cfilm=212754.html;Long-métrage;FALSE;français;16 ans ou presque;Comédie;88;FALSE;Couleur;1,8;2,7;40;18/12/2013
212761;http://www.allocine.fr/film/fichefilm_gen_cfilm=212761.html;Long-métrage;FALSE;britannique;Avant d'aller dormir;Thriller;92;FALSE;Couleur;2,3;3,3;47;24/09/2014
212933;http://www.allocine.fr/film/fichefilm_gen_cfilm=212933.html;Long-métrage;FALSE;français;Le Noir (Te) Vous Va Si Bien;Drame;88;FALSE;Couleur;3,1;2,3;27;05/12/2012
213028;http://www.allocine.fr/film/fichefilm_gen_cfilm=213028.html;Long-métrage;TRUE;polonais;Les Vivants;Drame;112;FALSE;Couleur;3,3;2,7;27;19/03/2014
213064;http://www.allocine.fr/film/fichefilm_gen_cfilm=213064.html;Long-métrage;TRUE;français;Il était une foi;Drame;65;FALSE;Couleur;;;25;07/11/2012
213080;http://www.allocine.fr/film/fichefilm_gen_cfilm=213080.html;Long-métrage;FALSE;français;La Vénus à la fourrure;Comédie;93;FALSE;Couleur;4,1;3,9;47;13/11/2013
213143;http://www.allocine.fr/film/fichefilm_gen_cfilm=213143.html;Long-métrage;TRUE;portugais;L'Ornithologue;Drame;117;FALSE;Couleur;4;3,3;28;30/11/2016
213225;http://www.allocine.fr/film/fichefilm_gen_cfilm=213225.html;Long-métrage;TRUE;français;La Ritournelle;Comédie;98;FALSE;Couleur;3,4;3,2;61;11/06/2014
213276;http://www.allocine.fr/film/fichefilm_gen_cfilm=213276.html;Long-métrage;FALSE;britannique;Loin de la foule déchaînée;Drame;119;FALSE;Couleur;3,3;3,9;30;03/06/2015
213306;http://www.allocine.fr/film/fichefilm_gen_cfilm=213306.html;Long-métrage;FALSE;français;Les Petits princes;Comédie dramatique;90;FALSE;Couleur;3,2;4,1;19;26/06/2013
213376;http://www.allocine.fr/film/fichefilm_gen_cfilm=213376.html;Long-métrage;FALSE;italien;Il Gemello;Documentaire;88;FALSE;Couleur;;;41,05145448;29/06/2014
213383;http://www.allocine.fr/film/fichefilm_gen_cfilm=213383.html;Long-métrage;FALSE;suisse;Gaudi, Le Mystère de la Sagrada Familia;Documentaire;89;FALSE;Couleur;3,1;3,3;41,05145448;14/05/2014
213416;http://www.allocine.fr/film/fichefilm_gen_cfilm=213416.html;Long-métrage;FALSE;russe;L'Ogre de la taïga;Animation;52;FALSE;Couleur;3,6;3,4;41,05145448;13/02/2013
213418;http://www.allocine.fr/film/fichefilm_gen_cfilm=213418.html;Long-métrage;FALSE;italien;La petite fabrique du monde;Animation;42;FALSE;Couleur;;;41,05145448;25/09/2013
213453;http://www.allocine.fr/film/fichefilm_gen_cfilm=213453.html;Long-métrage;TRUE;français;Les Eclats (Ma gueule, ma révolte, mon nom);Documentaire;84;FALSE;Couleur et N&B;4,4;3,3;41,05145448;05/12/2012
213538;http://www.allocine.fr/film/fichefilm_gen_cfilm=213538.html;Long-métrage;FALSE;français;Pop Redemption;Comédie;95;FALSE;Couleur;2,6;3,2;30;05/06/2013
213641;http://www.allocine.fr/film/fichefilm_gen_cfilm=213641.html;Long-métrage;FALSE;français;Tout en haut du monde;Animation;81;FALSE;Couleur;4,3;4,3;41,05145448;27/01/2016
213656;http://www.allocine.fr/film/fichefilm_gen_cfilm=213656.html;Long-métrage;FALSE;britannique;Philomena;Drame;98;FALSE;Couleur;3,8;4,2;79;08/01/2014
213698;http://www.allocine.fr/film/fichefilm_gen_cfilm=213698.html;Long-métrage;FALSE;français;Une autre vie;Romance;95;FALSE;Couleur;2,4;2,2;46;22/01/2014
213753;http://www.allocine.fr/film/fichefilm_gen_cfilm=213753.html;Long-métrage;FALSE;italien;D'Acier;Drame;95;FALSE;Couleur;3,2;2,9;34;05/06/2013
213833;http://www.allocine.fr/film/fichefilm_gen_cfilm=213833.html;Long-métrage;FALSE;français;Mohamed Dubois;Comédie;92;FALSE;Couleur;2;2,3;43;01/05/2013
